duck_id,base_timestamp,forecast_day,forecast_timestamp,start_lat,start_lon,forecast_lat,forecast_lon
BBR-1-M-YR2,2024-09-14 03:10:41,5,2024-09-19 03:10:41,38.90840148925781,-77.69743347167969,38.9084,-77.69743
BBR-1-M-YR2,2024-09-11 11:10:48,1,2024-09-12 11:10:48,-0.9308707625109491,-0.18346452358696297,38.909233,-77.699486
BBR-1-M-YR2,2024-09-11 11:10:48,2,2024-09-13 11:10:48,38.90923309326172,-77.6994857788086,38.909233,-77.699486
BBR-1-M-YR2,2024-09-11 11:10:48,3,2024-09-14 11:10:48,38.90923309326172,-77.6994857788086,38.909233,-77.699486
BBR-1-M-YR2,2024-09-11 11:10:48,4,2024-09-15 11:10:48,38.90923309326172,-77.6994857788086,38.909233,-77.699486
BBR-1-M-YR2,2024-09-11 11:10:48,5,2024-09-16 11:10:48,38.90923309326172,-77.6994857788086,38.909233,-77.699486
BBR-2-M-YR2,2024-09-13 11:26:44,1,2024-09-14 11:26:44,0.10434015871487645,0.31891891891928026,38.918194,-77.71808
BBR-2-M-YR2,2024-09-13 11:26:44,2,2024-09-15 11:26:44,38.91819381713867,-77.71807861328125,38.918194,-77.71808
BBR-2-M-YR2,2024-09-13 11:26:44,3,2024-09-16 11:26:44,38.91819381713867,-77.71807861328125,38.918194,-77.71808
BBR-2-M-YR2,2024-09-13 11:26:44,4,2024-09-17 11:26:44,38.91819381713867,-77.71807861328125,38.918194,-77.71808
BBR-2-M-YR2,2024-09-13 11:26:44,5,2024-09-18 11:26:44,38.91819381713867,-77.71807861328125,38.918194,-77.71808
BBR-1-M-YR2,2024-09-02 00:11:05,1,2024-09-03 00:11:05,-0.6338429398920198,-0.6418781306767869,38.916737,-77.715225
BBR-1-M-YR2,2024-09-02 00:11:05,2,2024-09-04 00:11:05,38.9167366027832,-77.71522521972656,38.916737,-77.715225
BBR-1-M-YR2,2024-09-02 00:11:05,3,2024-09-05 00:11:05,38.9167366027832,-77.71522521972656,38.916737,-77.715225
BBR-1-M-YR2,2024-09-02 00:11:05,4,2024-09-06 00:11:05,38.9167366027832,-77.71522521972656,38.916737,-77.715225
BBR-1-M-YR2,2024-09-02 00:11:05,5,2024-09-07 00:11:05,38.9167366027832,-77.71522521972656,38.916737,-77.715225
BBR-1-M-YR2,2024-09-13 00:10:42,1,2024-09-14 00:10:42,-0.9331497483622115,-0.18313425441760955,38.9124,-77.706116
BBR-1-M-YR2,2024-09-13 00:10:42,2,2024-09-15 00:10:42,38.91239929199219,-77.70611572265625,38.9124,-77.706116
